Time,THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
05:30:00,2.503675E+04,0.000000E+00,1.534014E+00,0.000000E+00,1.224294E+04,2.577222E+03,7.501253E-01,1.804085E-01,3.608278E+04,3.801140E+02,2.210812E+00,2.660289E-02,1.249691E+04,3.223710E+02,7.656878E-01,2.268170E-02,1.747267E+04,8.508856E+04,1.070932E+00,5.954841E+00,3.682936E+04,4.063385E+03,2.256557E+00,2.844302E-01,1.210464E+04,2.439940E+03,7.416518E-01,1.707986E-01,3.203390E+04,4.722710E+03,1.962311E+00,3.306232E-01,4.446289E+04,3.978465E+03,2.723676E+00,2.785065E-01,2.427961E+04,4.756075E+03,1.487621E+00,3.329295E-01,1.173923E+05,8.460925E+04,7.192785E+00,5.922689E+00,3.865863E+04,3.195258E+04,2.369458E+00,2.236187E+00,1.600174E+04,2.573856E+03,9.802218E-01,1.801866E-01,1.258332E+04,0.000000E+00,7.709817E-01,0.000000E+00,1.584523E+04,2.453356E+03,9.706338E-01,1.717548E-01 
05:45:00,2.503676E+04,0.000000E+00,1.534015E+00,0.000000E+00,1.224296E+04,2.577743E+03,7.501265E-01,1.804404E-01,3.608279E+04,1.491754E+03,2.210813E+00,1.044239E-01,1.249692E+04,8.606560E+02,7.656881E-01,6.036166E-02,1.747278E+04,8.502751E+04,1.070939E+00,5.950568E+00,3.682939E+04,4.772093E+03,2.256559E+00,3.340380E-01,1.210466E+04,2.772880E+03,7.416530E-01,1.941018E-01,3.203395E+04,4.742136E+03,1.962314E+00,3.319715E-01,4.446293E+04,4.684946E+03,2.723679E+00,3.279614E-01,2.427965E+04,4.789260E+03,1.487624E+00,3.352432E-01,1.173926E+05,8.448422E+04,7.192801E+00,5.913755E+00,3.865865E+04,3.196243E+04,2.369460E+00,2.236873E+00,1.600177E+04,2.572522E+03,9.802233E-01,1.800873E-01,1.258332E+04,0.000000E+00,7.709821E-01,0.000000E+00,1.584525E+04,2.808632E+03,9.706353E-01,1.966221E-01 
06:00:00,2.503677E+04,0.000000E+00,1.534015E+00,0.000000E+00,1.224297E+04,2.592971E+03,7.501276E-01,1.815069E-01,3.608280E+04,2.582056E+03,2.210813E+00,1.807809E-01,1.249693E+04,1.523240E+03,7.656884E-01,1.067623E-01,1.747288E+04,8.499666E+04,1.070945E+00,5.948409E+00,3.682942E+04,5.770455E+03,2.256561E+00,4.039444E-01,1.210468E+04,3.280057E+03,7.416542E-01,2.296135E-01,3.203400E+04,4.792580E+03,1.962317E+00,3.355041E-01,4.446297E+04,5.699110E+03,2.723681E+00,3.989850E-01,2.427969E+04,4.846588E+03,1.487626E+00,3.392580E-01,1.173928E+05,8.440262E+04,7.192816E+00,5.908027E+00,3.865867E+04,3.204781E+04,2.369461E+00,2.242847E+00,1.600179E+04,2.590419E+03,9.802248E-01,1.813407E-01,1.258333E+04,0.000000E+00,7.709824E-01,0.000000E+00,1.584527E+04,3.343429E+03,9.706368E-01,2.340731E-01 
06:15:00,2.367163E+04,2.422815E+02,1.450372E+00,1.711532E-02,1.155994E+04,2.755780E+03,7.082781E-01,1.929072E-01,3.471765E+04,4.385239E+03,2.127170E+00,3.070668E-01,1.181435E+04,2.558397E+03,7.238670E-01,1.792667E-01,1.747298E+04,8.698106E+04,1.070951E+00,6.087285E+00,3.546335E+04,7.169514E+03,2.172861E+00,5.019139E-01,1.142165E+04,4.064355E+03,6.998046E-01,2.845330E-01,2.967246E+04,5.239645E+03,1.817655E+00,3.668116E-01,4.210143E+04,7.240995E+03,2.579019E+00,5.069751E-01,2.291362E+04,5.192530E+03,1.403926E+00,3.634832E-01,1.032578E+05,8.771396E+04,6.326741E+00,6.139923E+00,3.865869E+04,3.434538E+04,2.369462E+00,2.403640E+00,1.483640E+04,2.805815E+03,9.088363E-01,1.964248E-01,1.190075E+04,1.920255E+02,7.291610E-01,1.344775E-02,1.467988E+04,4.209489E+03,8.992483E-01,2.947292E-01 
06:30:00,2.230545E+04,6.613371E+02,1.366683E+00,4.645078E-02,1.087639E+04,2.931309E+03,6.664056E-01,2.052045E-01,3.335176E+04,5.976903E+03,2.043498E+00,4.185905E-01,1.113127E+04,3.491341E+03,6.820234E-01,2.445316E-01,1.747308E+04,8.904092E+04,1.070957E+00,6.231443E+00,3.409656E+04,8.603971E+03,2.089133E+00,6.023788E-01,1.073809E+04,4.960888E+03,6.579318E-01,3.473202E-01,2.730884E+04,5.709342E+03,1.672909E+00,3.997256E-01,3.973842E+04,8.819916E+03,2.434309E+00,6.175910E-01,2.154649E+04,5.550052E+03,1.320179E+00,3.885329E-01,8.908663E+04,9.107821E+04,5.458593E+00,6.375700E+00,3.865870E+04,3.683004E+04,2.369463E+00,2.577529E+00,1.367002E+04,3.034456E+03,8.374079E-01,2.124469E-01,1.121768E+04,4.084557E+02,6.873176E-01,2.859817E-02,1.351349E+04,5.164139E+03,8.278192E-01,3.616069E-01 
06:45:00,2.093866E+04,1.116878E+03,1.282974E+00,7.833988E-02,1.019255E+04,3.120807E+03,6.245241E-01,2.184794E-01,3.198476E+04,6.963097E+03,1.959792E+00,4.877157E-01,1.044788E+04,4.460835E+03,6.401698E-01,3.124735E-01,1.747317E+04,9.113358E+04,1.070963E+00,6.377947E+00,3.272865E+04,9.932407E+03,2.005372E+00,6.954195E-01,1.005425E+04,5.918157E+03,6.160502E-01,4.143592E-01,2.494449E+04,6.205223E+03,1.528150E+00,4.344714E-01,3.737381E+04,1.027606E+04,2.289565E+00,7.196063E-01,2.017880E+04,5.920395E+03,1.236414E+00,4.144805E-01,7.492906E+04,9.447905E+04,4.591293E+00,6.614046E+00,3.865872E+04,3.940159E+04,2.369464E+00,2.757509E+00,1.250325E+04,3.277295E+03,7.659726E-01,2.294622E-01,1.053429E+04,6.700290E+02,6.454640E-01,4.690906E-02,1.234672E+04,6.175088E+03,7.563836E-01,4.324248E-01 
07:00:00,1.957101E+04,1.671987E+03,1.199231E+00,1.171998E-01,9.508299E+03,3.324317E+03,5.826267E-01,2.327292E-01,3.061676E+04,7.962083E+03,1.876062E+00,5.576813E-01,9.764070E+03,5.542201E+03,5.982996E-01,3.882192E-01,1.747325E+04,9.324193E+04,1.070967E+00,6.525628E+00,3.135978E+04,1.102889E+04,1.921591E+00,7.721919E-01,9.370004E+03,6.912125E+03,5.741526E-01,4.839520E-01,2.257885E+04,6.728805E+03,1.383345E+00,4.711390E-01,3.500774E+04,1.150589E+04,2.144797E+00,8.057317E-01,1.881029E+04,6.310790E+03,1.152616E+00,4.418203E-01,6.076572E+04,9.794396E+04,3.723651E+00,6.856706E+00,3.865872E+04,4.202184E+04,2.369464E+00,2.940914E+00,1.133585E+04,3.534388E+03,6.945156E-01,2.474666E-01,9.850473E+03,9.702997E+02,6.035940E-01,6.792994E-02,1.117933E+04,7.222124E+03,6.849261E-01,5.057431E-01 
07:15:00,1.956800E+04,2.071483E+03,1.199113E+00,1.450141E-01,9.506858E+03,3.407282E+03,5.825716E-01,2.385388E-01,3.061340E+04,8.147215E+03,1.875967E+00,5.706235E-01,9.762575E+03,6.466984E+03,5.982421E-01,4.529662E-01,1.747330E+04,9.338852E+04,1.070970E+00,6.536093E+00,3.135653E+04,1.156582E+04,1.921507E+00,8.097714E-01,9.368567E+03,7.785800E+03,5.740971E-01,5.451106E-01,2.257407E+04,6.911354E+03,1.383180E+00,4.839238E-01,3.500254E+04,1.208087E+04,2.144686E+00,8.459696E-01,1.880739E+04,6.455414E+03,1.152502E+00,4.519506E-01,6.073519E+04,9.811722E+04,3.721955E+00,6.868912E+00,3.865870E+04,4.253847E+04,2.369463E+00,2.977114E+00,1.133351E+04,3.624279E+03,6.944372E-01,2.537616E-01,9.848976E+03,1.119381E+03,6.035367E-01,7.836276E-02,1.117699E+04,8.098351E+03,6.848469E-01,5.670786E-01 
07:30:00,1.956571E+04,2.377795E+03,1.199028E+00,1.664623E-01,9.505789E+03,3.501437E+03,5.825335E-01,2.451273E-01,3.061051E+04,8.043542E+03,1.875892E+00,5.632910E-01,9.761429E+03,7.362245E+03,5.982004E-01,5.155996E-01,1.747330E+04,9.350596E+04,1.070971E+00,6.544575E+00,3.135377E+04,1.181031E+04,1.921443E+00,8.268524E-01,9.367507E+03,8.647672E+03,5.740591E-01,6.054279E-01,2.257092E+04,7.120573E+03,1.383083E+00,4.985564E-01,3.499842E+04,1.236153E+04,2.144611E+00,8.655551E-01,1.880527E+04,6.626844E+03,1.152425E+00,4.639461E-01,6.073881E+04,9.831404E+04,3.722223E+00,6.882681E+00,3.865863E+04,4.294687E+04,2.369458E+00,3.005757E+00,1.133194E+04,3.726710E+03,6.943897E-01,2.609251E-01,9.847824E+03,1.283431E+03,6.034949E-01,8.985026E-02,1.117544E+04,8.960626E+03,6.847993E-01,6.274102E-01 
07:45:00,1.956381E+04,2.727554E+03,1.198952E+00,1.909547E-01,9.504911E+03,3.602774E+03,5.824996E-01,2.522183E-01,3.060856E+04,7.739486E+03,1.875842E+00,5.419257E-01,9.760488E+03,8.168906E+03,5.981631E-01,5.720142E-01,1.747324E+04,9.362479E+04,1.070967E+00,6.553146E+00,3.135197E+04,1.180410E+04,1.921402E+00,8.263790E-01,9.366630E+03,9.470560E+03,5.740249E-01,6.630107E-01,2.256820E+04,7.347246E+03,1.382980E+00,5.144099E-01,3.499559E+04,1.238638E+04,2.144552E+00,8.672256E-01,1.880350E+04,6.823090E+03,1.152355E+00,4.776772E-01,6.072726E+04,9.852225E+04,3.721554E+00,6.897238E+00,3.865850E+04,4.330633E+04,2.369450E+00,3.030979E+00,1.133060E+04,3.836946E+03,6.943401E-01,2.686344E-01,9.846882E+03,1.440052E+03,6.034579E-01,1.008184E-01,1.117410E+04,9.781901E+03,6.847493E-01,6.848649E-01 
08:00:00,1.956262E+04,3.062857E+03,1.198901E+00,2.144366E-01,9.504369E+03,3.710657E+03,5.824771E-01,2.597681E-01,3.060748E+04,7.387006E+03,1.875806E+00,5.171906E-01,9.759893E+03,8.876844E+03,5.981376E-01,6.215156E-01,1.747313E+04,9.374946E+04,1.070960E+00,6.562074E+00,3.135100E+04,1.169325E+04,1.921374E+00,8.185861E-01,9.366087E+03,1.024259E+04,5.740022E-01,7.170332E-01,2.256649E+04,7.594716E+03,1.382907E+00,5.317222E-01,3.499395E+04,1.229331E+04,2.144497E+00,8.606529E-01,1.880241E+04,7.043843E+03,1.152310E+00,4.931239E-01,6.072011E+04,9.874471E+04,3.721149E+00,6.912796E+00,3.865831E+04,4.361595E+04,2.369439E+00,3.052709E+00,1.132975E+04,3.954319E+03,6.943040E-01,2.768451E-01,9.846288E+03,1.593883E+03,6.034325E-01,1.115911E-01,1.117325E+04,1.054986E+04,6.847129E-01,7.385922E-01 
08:15:00,1.956182E+04,3.451149E+03,1.198861E+00,2.416280E-01,9.504006E+03,3.821074E+03,5.824591E-01,2.674958E-01,3.060681E+04,7.168008E+03,1.875772E+00,5.018225E-01,9.759492E+03,9.482754E+03,5.981172E-01,6.638825E-01,1.747297E+04,9.386767E+04,1.070951E+00,6.570495E+00,3.135040E+04,1.161696E+04,1.921344E+00,8.132215E-01,9.365723E+03,1.095496E+04,5.739841E-01,7.668832E-01,2.256528E+04,7.880923E+03,1.382844E+00,5.517501E-01,3.499279E+04,1.221534E+04,2.144437E+00,8.551589E-01,1.880169E+04,7.305072E+03,1.152275E+00,5.114056E-01,6.071432E+04,9.896055E+04,3.720821E+00,6.927896E+00,3.865809E+04,4.387706E+04,2.369425E+00,3.071036E+00,1.132915E+04,4.073846E+03,6.942721E-01,2.852085E-01,9.845887E+03,1.742171E+03,6.034121E-01,1.219754E-01,1.117264E+04,1.125433E+04,6.846810E-01,7.878835E-01 
08:30:00,1.956124E+04,3.949810E+03,1.198828E+00,2.765485E-01,9.503735E+03,3.932895E+03,5.824437E-01,2.753223E-01,3.060632E+04,7.134439E+03,1.875742E+00,4.994536E-01,9.759195E+03,9.988822E+03,5.981002E-01,6.992722E-01,1.747279E+04,9.397837E+04,1.070939E+00,6.578347E+00,3.134993E+04,1.166837E+04,1.921315E+00,8.168085E-01,9.365451E+03,1.160386E+04,5.739687E-01,8.122932E-01,2.256433E+04,8.242574E+03,1.382788E+00,5.770631E-01,3.499186E+04,1.225093E+04,2.144378E+00,8.576319E-01,1.880115E+04,7.644118E+03,1.152245E+00,5.351373E-01,6.070941E+04,9.917159E+04,3.720541E+00,6.942663E+00,3.865784E+04,4.409798E+04,2.369410E+00,3.086543E+00,1.132867E+04,4.193826E+03,6.942434E-01,2.936049E-01,9.845591E+03,1.884740E+03,6.033951E-01,1.319586E-01,1.117216E+04,1.189163E+04,6.846524E-01,8.324803E-01 
08:45:00,1.956078E+04,4.574870E+03,1.198801E+00,3.203231E-01,9.503515E+03,4.044550E+03,5.824305E-01,2.831376E-01,3.060593E+04,7.250965E+03,1.875718E+00,5.076030E-01,9.758963E+03,1.039949E+04,5.980862E-01,7.279954E-01,1.747258E+04,9.408251E+04,1.070927E+00,6.585712E+00,3.134954E+04,1.188051E+04,1.921291E+00,8.316534E-01,9.365231E+03,1.218716E+04,5.739556E-01,8.531142E-01,2.256354E+04,8.724520E+03,1.382740E+00,6.108006E-01,3.499108E+04,1.244047E+04,2.144331E+00,8.708935E-01,1.880073E+04,8.100055E+03,1.152219E+00,5.670542E-01,6.070522E+04,9.938192E+04,3.720302E+00,6.957382E+00,3.865758E+04,4.429334E+04,2.369394E+00,3.100255E+00,1.132827E+04,4.314409E+03,6.942188E-01,3.020446E-01,9.845359E+03,2.021464E+03,6.033811E-01,1.415319E-01,1.117176E+04,1.246010E+04,6.846279E-01,8.722632E-01 
09:00:00,1.956043E+04,5.316381E+03,1.198779E+00,3.722576E-01,9.503332E+03,4.161132E+03,5.824195E-01,2.912978E-01,3.060564E+04,7.519106E+03,1.875700E+00,5.263723E-01,9.758777E+03,1.070772E+04,5.980750E-01,7.495557E-01,1.747237E+04,9.418285E+04,1.070914E+00,6.592790E+00,3.134923E+04,1.222887E+04,1.921272E+00,8.560390E-01,9.365048E+03,1.269453E+04,5.739446E-01,8.886226E-01,2.256289E+04,9.365616E+03,1.382700E+00,6.556818E-01,3.499047E+04,1.276576E+04,2.144294E+00,8.936647E-01,1.880037E+04,8.714676E+03,1.152198E+00,6.100808E-01,6.070162E+04,9.959691E+04,3.720095E+00,6.972429E+00,3.865734E+04,4.448059E+04,2.369380E+00,3.113395E+00,1.132793E+04,4.440555E+03,6.941985E-01,3.108740E-01,9.845174E+03,2.156469E+03,6.033700E-01,1.509843E-01,1.117143E+04,1.295104E+04,6.846076E-01,9.066213E-01 
09:15:00,1.956014E+04,6.091925E+03,1.198762E+00,4.265792E-01,9.503179E+03,4.281275E+03,5.824103E-01,2.997073E-01,3.060542E+04,7.845075E+03,1.875687E+00,5.491958E-01,9.758629E+03,1.091861E+04,5.980662E-01,7.643077E-01,1.747217E+04,9.428505E+04,1.070901E+00,6.599985E+00,3.134897E+04,1.265023E+04,1.921257E+00,8.855370E-01,9.364895E+03,1.312453E+04,5.739354E-01,9.187153E-01,2.256234E+04,1.016139E+04,1.382667E+00,7.113934E-01,3.498997E+04,1.317027E+04,2.144265E+00,9.219842E-01,1.880008E+04,9.485441E+03,1.152180E+00,6.640392E-01,6.069851E+04,9.981239E+04,3.719916E+00,6.987512E+00,3.865712E+04,4.467440E+04,2.369366E+00,3.126990E+00,1.132765E+04,4.570565E+03,6.941818E-01,3.199739E-01,9.845026E+03,2.283955E+03,6.033611E-01,1.599097E-01,1.117115E+04,1.336265E+04,6.845908E-01,9.354278E-01 
09:30:00,1.955991E+04,6.838785E+03,1.198749E+00,4.788925E-01,9.503049E+03,4.404185E+03,5.824025E-01,3.083103E-01,3.060525E+04,8.195171E+03,1.875677E+00,5.737076E-01,9.758510E+03,1.103826E+04,5.980590E-01,7.726764E-01,1.747197E+04,9.439356E+04,1.070889E+00,6.607610E+00,3.134876E+04,1.310575E+04,1.921244E+00,9.174263E-01,9.364765E+03,1.347825E+04,5.739276E-01,9.434705E-01,2.256188E+04,1.108983E+04,1.382639E+00,7.763933E-01,3.498957E+04,1.361861E+04,2.144240E+00,9.533725E-01,1.879983E+04,1.038882E+04,1.152165E+00,7.272814E-01,6.069583E+04,1.000324E+05,3.719762E+00,7.002911E+00,3.865693E+04,4.488439E+04,2.369354E+00,3.141713E+00,1.132742E+04,4.704521E+03,6.941676E-01,3.293501E-01,9.844907E+03,2.404777E+03,6.033539E-01,1.683686E-01,1.117092E+04,1.369618E+04,6.845767E-01,9.587695E-01 
09:45:00,1.955973E+04,7.678480E+03,1.198737E+00,5.376955E-01,9.502937E+03,4.530451E+03,5.823957E-01,3.171481E-01,3.060511E+04,8.556804E+03,1.875669E+00,5.990257E-01,9.758413E+03,1.106991E+04,5.980531E-01,7.748860E-01,1.747178E+04,9.451075E+04,1.070878E+00,6.615836E+00,3.134857E+04,1.357688E+04,1.921233E+00,9.504071E-01,9.364653E+03,1.375501E+04,5.739208E-01,9.628384E-01,2.256148E+04,1.211340E+04,1.382615E+00,8.480514E-01,3.498922E+04,1.409109E+04,2.144219E+00,9.864494E-01,1.879961E+04,1.139276E+04,1.152152E+00,7.975617E-01,6.069350E+04,1.002590E+05,3.719627E+00,7.018775E+00,3.865677E+04,4.511373E+04,2.369344E+00,3.157789E+00,1.132722E+04,4.841299E+03,6.941554E-01,3.389237E-01,9.844810E+03,2.518788E+03,6.033481E-01,1.763498E-01,1.117072E+04,1.395167E+04,6.845645E-01,9.766491E-01 
10:00:00,1.955957E+04,8.599604E+03,1.198728E+00,6.021815E-01,9.502838E+03,4.654341E+03,5.823897E-01,3.258195E-01,3.060500E+04,8.908866E+03,1.875662E+00,6.236721E-01,9.758333E+03,1.102962E+04,5.980482E-01,7.720620E-01,1.747160E+04,9.463762E+04,1.070866E+00,6.624732E+00,3.134841E+04,1.403355E+04,1.921223E+00,9.823740E-01,9.364554E+03,1.396380E+04,5.739147E-01,9.774500E-01,2.256114E+04,1.319022E+04,1.382594E+00,9.234353E-01,3.498892E+04,1.455787E+04,2.144201E+00,1.019126E+00,1.879942E+04,1.245260E+04,1.152140E+00,8.717539E-01,6.069148E+04,1.004929E+05,3.719509E+00,7.035148E+00,3.865662E+04,4.536018E+04,2.369336E+00,3.175059E+00,1.132704E+04,4.975309E+03,6.941447E-01,3.483038E-01,9.844729E+03,2.622371E+03,6.033432E-01,1.836003E-01,1.117054E+04,1.413783E+04,6.845538E-01,9.896761E-01 
10:15:00,1.955944E+04,9.620082E+03,1.198720E+00,6.736095E-01,9.502749E+03,4.774868E+03,5.823842E-01,3.342555E-01,3.060491E+04,9.249375E+03,1.875656E+00,6.475066E-01,9.758265E+03,1.091925E+04,5.980441E-01,7.643330E-01,1.747142E+04,9.477129E+04,1.070855E+00,6.634100E+00,3.134825E+04,1.447068E+04,1.921214E+00,1.012972E+00,9.364464E+03,1.410368E+04,5.739093E-01,9.872381E-01,2.256084E+04,1.428916E+04,1.382575E+00,1.000365E+00,3.498866E+04,1.501085E+04,2.144185E+00,1.050836E+00,1.879924E+04,1.353704E+04,1.152130E+00,9.476651E-01,6.068970E+04,1.007335E+05,3.719406E+00,7.051988E+00,3.865650E+04,4.561749E+04,2.369328E+00,3.193088E+00,1.132689E+04,5.105740E+03,6.941352E-01,3.574334E-01,9.844662E+03,2.719508E+03,6.033390E-01,1.903991E-01,1.117039E+04,1.425512E+04,6.845443E-01,9.978830E-01 
10:30:00,1.955933E+04,1.073317E+04,1.198713E+00,7.515092E-01,9.502668E+03,4.892361E+03,5.823793E-01,3.424791E-01,3.060483E+04,9.575170E+03,1.875652E+00,6.703113E-01,9.758207E+03,1.074085E+04,5.980406E-01,7.518436E-01,1.747124E+04,9.490851E+04,1.070845E+00,6.643714E+00,3.134812E+04,1.489091E+04,1.921205E+00,1.042387E+00,9.364383E+03,1.417362E+04,5.739043E-01,9.921312E-01,2.256057E+04,1.538665E+04,1.382559E+00,1.077190E+00,3.498842E+04,1.544941E+04,2.144170E+00,1.081535E+00,1.879909E+04,1.462327E+04,1.152120E+00,1.023698E+00,6.068814E+04,1.009795E+05,3.719315E+00,7.069212E+00,3.865640E+04,4.587770E+04,2.369322E+00,3.211317E+00,1.132675E+04,5.232733E+03,6.941268E-01,3.663224E-01,9.844604E+03,2.808709E+03,6.033355E-01,1.966415E-01,1.117025E+04,1.430374E+04,6.845359E-01,1.001284E+00 
